Address:,USB0::0x0957::0x179B::MY54313431::0::INSTR,,Analog Channels,,,
Coup,,,-0.2770833335,-0.00357412121957168,-0.0251256278716028,
BW,Off,,-0.27604166684,-0.00357412121957168,-0.0251256278716028,
Inv,Off,,-0.27500000018,-0.00357412121957168,-0.0251256278716028,
Imp,1M Ohm,,-0.27395833352,-0.00357412121957168,-0.0238693464780226,
Trace Label,2,,-0.27291666686,-0.00357412121957168,-0.0251256278716028,
Probe,1,,-0.2718750002,-0.00357412121957168,-0.0251256278716028,
Skew,0 s,,-0.27083333354,-0.00357412121957168,-0.0251256278716028,
,,,-0.26979166688,-0.00357412121957168,-0.0251256278716028,
MATH,,,-0.26875000022,-0.00357412121957168,-0.0263819092651829,
REFERENCE WAVEFORM,,,-0.26770833356,-0.00357412121957168,-0.0251256278716028,
TRIGGER,,,-0.2666666669,-0.00357412121957168,-0.0251256278716028,
Sweep Mode,AUTO,,-0.26562500024,-0.00357412121957168,-0.0251256278716028,
Coup,DC,,-0.26458333358,-0.00357412121957168,-0.0251256278716028,
Noise Rej,Off,,-0.26354166692,-0.00357412121957168,-0.0251256278716028,
HF Rej,Off,,-0.26250000026,-0.00357412121957168,-0.0263819092651829,
Holdoff,40.0 ns,,-0.2614583336,-0.00357412121957168,-0.0263819092651829,
Mode,GLIT,,-0.26041666694,-0.00357412121957168,-0.0251256278716028,
Source,CHAN1,,-0.25937500028,-0.00357412121957168,-0.0251256278716028,
Slope,POS,,-0.25833333362,-0.00344849308021367,-0.0251256278716028,
Level,-5.2 mV V,,-0.25729166696,-0.00357412121957168,-0.0251256278716028,
,,,-0.2562500003,-0.00344849308021367,-0.0251256278716028,
HORIZONTAL,,,-0.25520833364,-0.00357412121957168,-0.0251256278716028,
Mode,MAIN,,-0.25416666698,-0.00344849308021367,-0.0251256278716028,
Ref,CENT,,-0.25312500032,-0.00344849308021367,-0.0251256278716028,
Main Scale,100 ms/,,-0.25208333366,-0.00357412121957168,-0.0251256278716028,
Main Delay,197 ms,,-0.251041667,-0.00357412121957168,-0.0251256278716028,
,,,-0.25000000034,-0.00344849308021367,-0.0251256278716028,
ACQUISITION,,,-0.24895833368,-0.00357412121957168,-0.0251256278716028,
Mode,HRES,,-0.24791666702,-0.00357412121957168,-0.0238693464780226,
RealTime,On,,-0.24687500036,-0.00344849308021367,-0.0251256278716028,
Vectors,On,,-0.2458333337,-0.00344849308021367,-0.0251256278716028,
Persistence,Off,,-0.24479166704,-0.00344849308021367,-0.0238693464780226,
,,,-0.24375000038,-0.00344849308021367,-0.0251256278716028,
,,,-0.24270833372,-0.00344849308021367,-0.0251256278716028,
,,,-0.24166666706,-0.00357412121957168,-0.0251256278716028,
,,,-0.2406250004,-0.00344849308021367,-0.0251256278716028,
,,,-0.23958333374,-0.00357412121957168,-0.0251256278716028,
,,,-0.23854166708,-0.00344849308021367,-0.0251256278716028,
,,,-0.23750000042,-0.00344849308021367,-0.0251256278716028,
,,,-0.23645833376,-0.00344849308021367,-0.0251256278716028,
,,,-0.2354166671,-0.00344849308021367,-0.0251256278716028,
,,,-0.23437500044,-0.00344849308021367,-0.0238693464780226,
,,,-0.23333333378,-0.00344849308021367,-0.0238693464780226,
,,,-0.23229166712,-0.00344849308021367,-0.0263819092651829,
,,,-0.23125000046,-0.00344849308021367,-0.0263819092651829,
,,,-0.2302083338,-0.00344849308021367,-0.0238693464780226,
,,,-0.22916666714,-0.00344849308021367,-0.0251256278716028,
,,,-0.22812500048,-0.00344849308021367,-0.0251256278716028,
,,,-0.22708333382,-0.00344849308021367,-0.0251256278716028,
,,,-0.22604166716,-0.00344849308021367,-0.0238693464780226,
,,,-0.2250000005,-0.00344849308021367,-0.0251256278716028,
,,,-0.22395833384,-0.00344849308021367,-0.0251256278716028,
,,,-0.22291666718,-0.00344849308021367,-0.0251256278716028,
,,,-0.22187500052,-0.00332286494085565,-0.0251256278716028,
,,,-0.22083333386,-0.00332286494085565,-0.0251256278716028,
,,,-0.2197916672,-0.00332286494085565,-0.0251256278716028,
,,,-0.21875000054,-0.00344849308021367,-0.0251256278716028,
,,,-0.21770833388,-0.00332286494085565,-0.0251256278716028,
,,,-0.21666666722,-0.00332286494085565,-0.0251256278716028,
,,,-0.21562500056,-0.00344849308021367,-0.0251256278716028,
,,,-0.2145833339,-0.00332286494085565,-0.0238693464780226,
,,,-0.21354166724,-0.00332286494085565,-0.0251256278716028,
,,,-0.21250000058,-0.00332286494085565,-0.0251256278716028,
,,,-0.21145833392,-0.00332286494085565,-0.0251256278716028,
,,,-0.21041666726,-0.00332286494085565,-0.0251256278716028,
,,,-0.2093750006,-0.00344849308021367,-0.0263819092651829,
,,,-0.20833333394,-0.00332286494085565,-0.0251256278716028,
,,,-0.20729166728,-0.00332286494085565,-0.0251256278716028,
,,,-0.20625000062,-0.00332286494085565,-0.0251256278716028,
,,,-0.20520833396,-0.00332286494085565,-0.0251256278716028,
,,,-0.2041666673,-0.00332286494085565,-0.0251256278716028,
,,,-0.20312500064,-0.00332286494085565,-0.0251256278716028,
,,,-0.20208333398,-0.00332286494085565,-0.0251256278716028,
,,,-0.20104166732,-0.00332286494085565,-0.0251256278716028,
,,,-0.20000000066,-0.00332286494085565,-0.0263819092651829,
,,,-0.198958334,-0.00332286494085565,-0.0238693464780226,
,,,-0.19791666734,-0.00332286494085565,-0.0263819092651829,
,,,-0.19687500068,-0.00332286494085565,-0.0238693464780226,
,,,-0.19583333402,-0.00332286494085565,-0.0251256278716028,
,,,-0.19479166736,-0.00332286494085565,-0.0251256278716028,
,,,-0.1937500007,-0.00319723680149764,-0.0263819092651829,
,,,-0.19270833404,-0.00332286494085565,-0.0251256278716028,
,,,-0.19166666738,-0.00332286494085565,-0.0263819092651829,
,,,-0.19062500072,-0.00319723680149764,-0.0238693464780226,
,,,-0.18958333406,-0.00332286494085565,-0.0251256278716028,
,,,-0.1885416674,-0.00332286494085565,-0.0251256278716028,
,,,-0.18750000074,-0.00332286494085565,-0.0251256278716028,
,,,-0.18645833408,-0.00319723680149764,-0.0238693464780226,
,,,-0.18541666742,-0.00332286494085565,-0.0238693464780226,
,,,-0.18437500076,-0.00332286494085565,-0.0238693464780226,
,,,-0.1833333341,-0.00319723680149764,-0.0251256278716028,
,,,-0.18229166744,-0.00319723680149764,-0.0251256278716028,
,,,-0.18125000078,-0.00319723680149764,-0.0251256278716028,
,,,-0.18020833412,-0.00319723680149764,-0.0238693464780226,
,,,-0.17916666746,-0.00319723680149764,-0.0251256278716028,
,,,-0.1781250008,-0.00319723680149764,-0.0251256278716028,
,,,-0.17708333414,-0.00319723680149764,-0.0251256278716028,
,,,-0.17604166748,-0.00332286494085565,-0.0251256278716028,
,,,-0.17500000082,-0.00319723680149764,-0.0251256278716028,
,,,-0.17395833416,-0.00319723680149764,-0.0238693464780226,
,,,-0.1729166675,-0.00319723680149764,-0.0251256278716028,
,,,-0.17187500084,-0.00319723680149764,-0.0238693464780226,
,,,-0.17083333418,-0.00319723680149764,-0.0238693464780226,
,,,-0.16979166752,-0.00319723680149764,-0.0238693464780226,
,,,-0.16875000086,-0.00319723680149764,-0.0251256278716028,
,,,-0.1677083342,-0.00319723680149764,-0.0251256278716028,
,,,-0.16666666754,-0.00307160866213962,-0.0251256278716028,
,,,-0.16562500088,-0.00319723680149764,-0.0238693464780226,
,,,-0.16458333422,-0.00307160866213962,-0.0251256278716028,
,,,-0.16354166756,-0.00307160866213962,-0.0251256278716028,
,,,-0.1625000009,-0.00319723680149764,-0.0251256278716028,
,,,-0.16145833424,-0.00307160866213962,-0.0251256278716028,
,,,-0.16041666758,-0.00319723680149764,-0.0251256278716028,
,,,-0.15937500092,-0.00307160866213962,-0.0251256278716028,
,,,-0.15833333426,-0.00307160866213962,-0.0251256278716028,
,,,-0.1572916676,-0.00307160866213962,-0.0251256278716028,
,,,-0.15625000094,-0.00307160866213962,-0.0251256278716028,
,,,-0.15520833428,-0.00307160866213962,-0.0251256278716028,
,,,-0.15416666762,-0.00307160866213962,-0.0251256278716028,
,,,-0.15312500096,-0.00307160866213962,-0.0251256278716028,
,,,-0.1520833343,-0.00307160866213962,-0.0251256278716028,
,,,-0.15104166764,-0.00307160866213962,-0.0238693464780226,
,,,-0.15000000098,-0.00307160866213962,-0.0251256278716028,
,,,-0.14895833432,-0.00307160866213962,-0.0251256278716028,
,,,-0.14791666766,-0.00307160866213962,-0.0263819092651829,
,,,-0.146875001,-0.00294598052278161,-0.0251256278716028,
,,,-0.14583333434,-0.00294598052278161,-0.0251256278716028,
,,,-0.14479166768,-0.00294598052278161,-0.0251256278716028,
,,,-0.14375000102,-0.00294598052278161,-0.0251256278716028,
,,,-0.14270833436,-0.00307160866213962,-0.0251256278716028,
,,,-0.1416666677,-0.00307160866213962,-0.0263819092651829,
,,,-0.14062500104,-0.00294598052278161,-0.0251256278716028,
,,,-0.13958333438,-0.00294598052278161,-0.0251256278716028,
,,,-0.13854166772,-0.00294598052278161,-0.0263819092651829,
,,,-0.13750000106,-0.00294598052278161,-0.0251256278716028,
,,,-0.1364583344,-0.00294598052278161,-0.0251256278716028,
,,,-0.13541666774,-0.00294598052278161,-0.0238693464780226,
,,,-0.13437500108,-0.00294598052278161,-0.0251256278716028,
,,,-0.13333333442,-0.00294598052278161,-0.0251256278716028,
,,,-0.13229166776,-0.00307160866213962,-0.0251256278716028,
,,,-0.1312500011,-0.00294598052278161,-0.0251256278716028,
,,,-0.13020833444,-0.00294598052278161,-0.0251256278716028,
,,,-0.12916666778,-0.00294598052278161,-0.0251256278716028,
,,,-0.12812500112,-0.00294598052278161,-0.0251256278716028,
,,,-0.12708333446,-0.00294598052278161,-0.0238693464780226,
,,,-0.1260416678,-0.00294598052278161,-0.0238693464780226,
,,,-0.12500000114,-0.00294598052278161,-0.0238693464780226,
,,,-0.12395833448,-0.0028203523834236,-0.0251256278716028,
,,,-0.12291666782,-0.0028203523834236,-0.0238693464780226,
,,,-0.12187500116,-0.0028203523834236,-0.0263819092651829,
,,,-0.1208333345,-0.0028203523834236,-0.0251256278716028,
,,,-0.11979166784,-0.0028203523834236,-0.0251256278716028,
,,,-0.11875000118,-0.0028203523834236,-0.0251256278716028,
,,,-0.11770833452,-0.0028203523834236,-0.0251256278716028,
,,,-0.11666666786,-0.0028203523834236,-0.0251256278716028,
,,,-0.1156250012,-0.0028203523834236,-0.0251256278716028,
,,,-0.11458333454,-0.0028203523834236,-0.0251256278716028,
,,,-0.11354166788,-0.00269472424406558,-0.0251256278716028,
,,,-0.11250000122,-0.0028203523834236,-0.0251256278716028,
,,,-0.11145833456,-0.0028203523834236,-0.0251256278716028,
,,,-0.1104166679,-0.00269472424406558,-0.0263819092651829,
,,,-0.10937500124,-0.00269472424406558,-0.0251256278716028,
,,,-0.10833333458,-0.0028203523834236,-0.0251256278716028,
,,,-0.10729166792,-0.00269472424406558,-0.0251256278716028,
,,,-0.10625000126,-0.00269472424406558,-0.0251256278716028,
,,,-0.1052083346,-0.00269472424406558,-0.0251256278716028,
,,,-0.10416666794,-0.00269472424406558,-0.0251256278716028,
,,,-0.10312500128,-0.00269472424406558,-0.0251256278716028,
,,,-0.10208333462,-0.00269472424406558,-0.0238693464780226,
,,,-0.10104166796,-0.00269472424406558,-0.0251256278716028,
,,,-0.1000000013,-0.00256909610470757,-0.0238693464780226,
,,,-0.09895833464,-0.00256909610470757,-0.0251256278716028,
,,,-0.09791666798,-0.00256909610470757,-0.0251256278716028,
,,,-0.09687500132,-0.00256909610470757,-0.0251256278716028,
,,,-0.09583333466,-0.00256909610470757,-0.0251256278716028,
,,,-0.094791668,-0.00256909610470757,-0.0251256278716028,
,,,-0.09375000134,-0.00256909610470757,-0.0238693464780226,
,,,-0.0927083346799999,-0.00256909610470757,-0.0251256278716028,
,,,-0.09166666802,-0.00256909610470757,-0.0251256278716028,
,,,-0.09062500136,-0.00244346796534956,-0.0251256278716028,
,,,-0.0895833347,-0.00244346796534956,-0.0251256278716028,
,,,-0.08854166804,-0.00244346796534956,-0.0263819092651829,
,,,-0.08750000138,-0.00256909610470757,-0.0251256278716028,
,,,-0.08645833472,-0.00244346796534956,-0.0251256278716028,
,,,-0.08541666806,-0.00244346796534956,-0.0238693464780226,
,,,-0.0843750014,-0.00231783982599154,-0.0251256278716028,
,,,-0.08333333474,-0.00244346796534956,-0.0251256278716028,
,,,-0.08229166808,-0.00231783982599154,-0.0251256278716028,
,,,-0.08125000142,-0.00231783982599154,-0.0238693464780226,
,,,-0.08020833476,-0.00231783982599154,-0.0251256278716028,
,,,-0.0791666680999999,-0.00231783982599154,-0.0251256278716028,
,,,-0.07812500144,-0.00231783982599154,-0.0263819092651829,
,,,-0.07708333478,-0.00231783982599154,-0.0251256278716028,
,,,-0.07604166812,-0.00231783982599154,-0.0251256278716028,
,,,-0.07500000146,-0.00231783982599154,-0.0251256278716028,
,,,-0.0739583348,-0.00219221168663353,-0.0263819092651829,
,,,-0.0729166681399999,-0.00219221168663353,-0.0263819092651829,
,,,-0.07187500148,-0.00219221168663353,-0.0263819092651829,
,,,-0.07083333482,-0.00219221168663353,-0.0251256278716028,
,,,-0.06979166816,-0.00206658354727551,-0.0251256278716028,
,,,-0.0687500015,-0.00206658354727551,-0.0263819092651829,
,,,-0.06770833484,-0.00219221168663353,-0.0251256278716028,
,,,-0.06666666818,-0.00206658354727551,-0.0251256278716028,
,,,-0.0656250015199999,-0.00219221168663353,-0.0251256278716028,
,,,-0.06458333486,-0.00206658354727551,-0.0263819092651829,
,,,-0.0635416682,-0.00206658354727551,-0.0251256278716028,
,,,-0.06250000154,-0.00206658354727551,-0.0263819092651829,
,,,-0.06145833488,-0.00206658354727551,-0.0251256278716028,
,,,-0.06041666822,-0.00206658354727551,-0.0251256278716028,
,,,-0.0593750015599999,-0.0019409554079175,-0.0251256278716028,
,,,-0.0583333349,-0.0019409554079175,-0.0251256278716028,
,,,-0.05729166824,-0.0019409554079175,-0.0263819092651829,
,,,-0.05625000158,-0.00181532726855949,-0.0251256278716028,
,,,-0.05520833492,-0.00181532726855949,-0.0251256278716028,
,,,-0.05416666826,-0.00181532726855949,-0.0238693464780226,
,,,-0.0531250015999999,-0.00181532726855949,-0.0251256278716028,
,,,-0.0520833349399999,-0.00181532726855949,-0.0251256278716028,
,,,-0.05104166828,-0.00181532726855949,-0.0251256278716028,
,,,-0.05000000162,-0.00181532726855949,-0.0238693464780226,
,,,-0.04895833496,-0.00168969912920147,-0.0251256278716028,
,,,-0.0479166683,-0.00181532726855949,-0.0251256278716028,
,,,-0.04687500164,-0.00168969912920147,-0.0251256278716028,
,,,-0.04583333498,-0.00168969912920147,-0.0251256278716028,
,,,-0.04479166832,-0.00168969912920147,-0.0251256278716028,
,,,-0.04375000166,-0.00168969912920147,-0.0251256278716028,
,,,-0.0427083349999999,-0.00168969912920147,-0.0251256278716028,
,,,-0.0416666683399999,-0.00168969912920147,-0.0251256278716028,
,,,-0.0406250016799999,-0.00156407098984346,-0.0251256278716028,
,,,-0.0395833350199999,-0.00156407098984346,-0.0263819092651829,
,,,-0.0385416683599999,-0.00156407098984346,-0.0251256278716028,
,,,-0.0375000017,-0.00143844285048544,-0.0251256278716028,
,,,-0.03645833504,-0.00143844285048544,-0.0251256278716028,
,,,-0.03541666838,-0.00143844285048544,-0.0251256278716028,
,,,-0.03437500172,-0.00143844285048544,-0.0251256278716028,
,,,-0.03333333506,-0.00143844285048544,-0.0251256278716028,
,,,-0.0322916684,-0.00143844285048544,-0.0263819092651829,
,,,-0.03125000174,-0.00131281471112743,-0.0263819092651829,
,,,-0.03020833508,-0.00131281471112743,-0.0251256278716028,
,,,-0.0291666684199999,-0.00131281471112743,-0.0263819092651829,
,,,-0.0281250017599999,-0.00131281471112743,-0.0251256278716028,
,,,-0.0270833350999999,-0.00118718657176942,-0.0251256278716028,
,,,-0.0260416684399999,-0.00118718657176942,-0.0251256278716028,
,,,-0.0250000017799999,-0.00118718657176942,-0.0251256278716028,
,,,-0.02395833512,-0.00118718657176942,-0.0251256278716028,
,,,-0.02291666846,-0.0010615584324114,-0.0251256278716028,
,,,-0.0218750018,-0.0010615584324114,-0.0251256278716028,
,,,-0.02083333514,-0.0010615584324114,-0.0251256278716028,
,,,-0.01979166848,-0.0010615584324114,-0.0251256278716028,
,,,-0.01875000182,-0.000935930293053389,-0.0251256278716028,
,,,-0.01770833516,-0.000935930293053389,-0.0251256278716028,
,,,-0.0166666685,-0.000935930293053389,-0.0251256278716028,
,,,-0.0156250018399999,-0.000810302153695375,-0.0263819092651829,
,,,-0.0145833351799999,-0.000810302153695375,-0.0251256278716028,
,,,-0.0135416685199999,-0.000810302153695375,-0.0251256278716028,
,,,-0.0125000018599999,-0.000810302153695375,-0.0263819092651829,
,,,-0.0114583351999999,-0.000810302153695375,-0.0251256278716028,
,,,-0.01041666854,-0.000684674014337361,-0.0251256278716028,
,,,-0.00937500187999996,-0.000559045874979347,-0.0251256278716028,
,,,-0.00833333521999996,-0.000559045874979347,-0.0251256278716028,
,,,-0.00729166855999996,-0.000559045874979347,-0.0251256278716028,
,,,-0.00625000189999997,-0.000559045874979347,-0.0251256278716028,
,,,-0.00520833523999997,-0.000433417735621333,-0.0263819092651829,
,,,-0.00416666857999998,-0.000433417735621333,-0.0251256278716028,
,,,-0.00312500191999998,-0.000433417735621333,-0.0251256278716028,
,,,-0.00208333525999993,-0.000433417735621333,-0.0251256278716028,
,,,-0.00104166859999993,-0.000433417735621333,-0.0251256278716028,
,,,-1.93999993847171E-09,-0.000307789596263319,-0.0238693464780226,
,,,0.00104166472000006,-0.000182161456905305,-0.0251256278716028,
,,,0.00208333138000005,-0.000182161456905305,-0.0251256278716028,
,,,0.00312499804000005,-5.65333175472915E-05,-0.0238693464780226,
,,,0.00416666470000004,-5.65333175472915E-05,-0.0251256278716028,
,,,0.00520833136000004,-5.65333175472915E-05,-0.0251256278716028,
,,,0.00624999802000004,-5.65333175472915E-05,-0.0251256278716028,
,,,0.00729166468000003,6.90948218107224E-05,-0.0238693464780226,
,,,0.00833333134000003,6.90948218107224E-05,-0.0251256278716028,
,,,0.00937499800000002,6.90948218107224E-05,-0.0251256278716028,
,,,0.0104166646600001,0.000194722961168736,-0.0251256278716028,
,,,0.0114583313200001,0.000194722961168736,-0.0263819092651829,
,,,0.0124999979800001,0.00032035110052675,-0.0251256278716028,
,,,0.0135416646400001,0.00032035110052675,-0.0238693464780226,
,,,0.0145833313000001,0.00032035110052675,-0.0251256278716028,
,,,0.0156249979600001,0.000445979239884764,-0.0251256278716028,
,,,0.01666666462,0.000571607379242778,-0.0251256278716028,
,,,0.01770833128,0.000571607379242778,-0.0251256278716028,
,,,0.01874999794,0.000697235518600792,-0.0251256278716028,
,,,0.0197916646,0.000697235518600792,-0.0251256278716028,
,,,0.02083333126,0.000822863657958806,-0.0251256278716028,
,,,0.02187499792,0.000822863657958806,-0.0238693464780226,
,,,0.02291666458,0.000822863657958806,-0.0251256278716028,
,,,0.0239583312400001,0.000948491797316819,-0.0251256278716028,
,,,0.0249999979000001,0.00107411993667483,-0.0251256278716028,
,,,0.0260416645600001,0.00107411993667483,-0.0238693464780226,
,,,0.0270833312200001,0.00119974807603285,-0.0251256278716028,
,,,0.0281249978800001,0.00119974807603285,-0.0251256278716028,
,,,0.0291666645400001,0.00132537621539086,-0.0251256278716028,
,,,0.0302083312,0.00132537621539086,-0.0263819092651829,
,,,0.03124999786,0.00145100435474887,-0.0251256278716028,
,,,0.03229166452,0.00145100435474887,-0.0251256278716028,
,,,0.03333333118,0.00157663249410689,-0.0251256278716028,
,,,0.03437499784,0.00157663249410689,-0.0251256278716028,
,,,0.0354166645,0.0017022606334649,-0.0251256278716028,
,,,0.03645833116,0.00182788877282292,-0.0263819092651829,
,,,0.0374999978200001,0.00195351691218093,-0.0251256278716028,
,,,0.0385416644800001,0.00195351691218093,-0.0251256278716028,
,,,0.0395833311400001,0.00207914505153894,-0.0238693464780226,
,,,0.0406249978000001,0.00207914505153894,-0.0251256278716028,
,,,0.0416666644600001,0.00220477319089696,-0.0238693464780226,
,,,0.0427083311200001,0.00233040133025497,-0.0251256278716028,
,,,0.04374999778,0.00233040133025497,-0.0251256278716028,
,,,0.04479166444,0.00233040133025497,-0.0251256278716028,
,,,0.0458333311,0.002581657608971,-0.0251256278716028,
,,,0.04687499776,0.002581657608971,-0.0251256278716028,
,,,0.04791666442,0.00270728574832901,-0.0251256278716028,
,,,0.04895833108,0.00283291388768703,-0.0251256278716028,
,,,0.04999999774,0.00283291388768703,-0.0251256278716028,
,,,0.0510416644000001,0.00295854202704504,-0.0251256278716028,
,,,0.0520833310600001,0.00308417016640306,-0.0251256278716028,
,,,0.0531249977200001,0.00320979830576107,-0.0251256278716028,
,,,0.0541666643800001,0.00320979830576107,-0.0251256278716028,
,,,0.0552083310400001,0.0034610545844771,-0.0251256278716028,
,,,0.0562499977000001,0.0034610545844771,-0.0263819092651829,
,,,0.0572916643600001,0.00358668272383511,-0.0251256278716028,
,,,0.05833333102,0.00371231086319312,-0.0251256278716028,
,,,0.05937499768,0.00383793900255114,-0.0251256278716028,
,,,0.06041666434,0.00383793900255114,-0.0251256278716028,
,,,0.061458331,0.00396356714190915,-0.0251256278716028,
,,,0.06249999766,0.00408919528126717,-0.0251256278716028,
,,,0.0635416643200001,0.00421482342062518,-0.0251256278716028,
,,,0.0645833309800001,0.00434045155998319,-0.0238693464780226,
,,,0.0656249976400001,0.00446607969934121,-0.0251256278716028,
,,,0.0666666643000001,0.00459170783869922,-0.0251256278716028,
,,,0.0677083309600001,0.00471733597805724,-0.0251256278716028,
,,,0.0687499976200001,0.00484296411741525,-0.0251256278716028,
,,,0.0697916642800001,0.00496859225677326,-0.0238693464780226,
,,,0.0708333309400001,0.00509422039613128,-0.0251256278716028,
,,,0.0718749976,0.00521984853548929,-0.0263819092651829,
,,,0.07291666426,0.0053454766748473,-0.0251256278716028,
,,,0.07395833092,0.00547110481420532,-0.0251256278716028,
,,,0.07499999758,0.00559673295356333,-0.0251256278716028,
,,,0.07604166424,0.00584798923227936,-0.0238693464780226,
,,,0.0770833309000001,0.00597361737163737,-0.0251256278716028,
,,,0.0781249975600001,0.00609924551099539,-0.0238693464780226,
,,,0.0791666642200001,0.0062248736503534,-0.0238693464780226,
,,,0.0802083308800001,0.00635050178971142,-0.0251256278716028,
,,,0.0812499975400001,0.00647612992906943,-0.0251256278716028,
,,,0.0822916642000001,0.00660175806842744,-0.0238693464780226,
,,,0.0833333308600001,0.00685301434714347,-0.0251256278716028,
,,,0.0843749975200001,0.00697864248650149,-0.0251256278716028,
,,,0.08541666418,0.00722989876521751,-0.0238693464780226,
,,,0.08645833084,0.00735552690457553,-0.0238693464780226,
,,,0.0874999975,0.00760678318329155,-0.0251256278716028,
,,,0.08854166416,0.00773241132264957,-0.0251256278716028,
,,,0.08958333082,0.00785803946200758,-0.0251256278716028,
,,,0.0906249974800001,0.00810929574072361,-0.0251256278716028,
,,,0.0916666641400001,0.00823492388008162,-0.0263819092651829,
,,,0.0927083308000001,0.00848618015879765,-0.0251256278716028,
,,,0.0937499974600001,0.00861180829815567,-0.0251256278716028,
,,,0.0947916641200001,0.00886306457687169,-0.0238693464780226,
,,,0.0958333307800001,0.00911432085558772,-0.0251256278716028,
,,,0.0968749974400001,0.00923994899494573,-0.0251256278716028,
,,,0.0979166641000001,0.00949120527366176,-0.0251256278716028,
,,,0.09895833076,0.00974246155237779,-0.0238693464780226,
,,,0.09999999742,0.00999371783109382,-0.0238693464780226,
,,,0.10104166408,0.0101193459704518,-0.0251256278716028,
,,,0.10208333074,0.0103706022491679,-0.0251256278716028,
,,,0.1031249974,0.0107474866672419,-0.0251256278716028,
,,,0.10416666406,0.0108731148065999,-0.0251256278716028,
,,,0.10520833072,0.0111243710853159,-0.0238693464780226,
,,,0.10624999738,0.01150125550339,-0.0238693464780226,
,,,0.10729166404,0.011752511782106,-0.0251256278716028,
,,,0.1083333307,0.012003768060822,-0.0251256278716028,
,,,0.10937499736,0.0122550243395381,-0.0238693464780226,
,,,0.11041666402,0.0125062806182541,-0.0251256278716028,
,,,0.11145833068,0.0128831650363281,-0.0251256278716028,
,,,0.11249999734,0.0132600494544022,-0.0238693464780226,
,,,0.113541664,0.0135113057331182,-0.0251256278716028,
,,,0.11458333066,0.0137625620118342,-0.0251256278716028,
,,,0.11562499732,0.0141394464299083,-0.0251256278716028,
,,,0.11666666398,0.0146419589873403,-0.0251256278716028,
,,,0.11770833064,0.0148932152660564,-0.0263819092651829,
,,,0.1187499973,0.0152700996841304,-0.0251256278716028,
,,,0.11979166396,0.0156469841022044,-0.0251256278716028,
,,,0.12083333062,0.0160238685202785,-0.0251256278716028,
,,,0.12187499728,0.0164007529383525,-0.0238693464780226,
,,,0.12291666394,0.0169032654957846,-0.0251256278716028,
,,,0.1239583306,0.0172801499138586,-0.0251256278716028,
,,,0.12499999726,0.0176570343319327,-0.0251256278716028,
,,,0.12604166392,0.0181595468893647,-0.0251256278716028,
,,,0.12708333058,0.0185364313074388,-0.0251256278716028,
,,,0.12812499724,0.0190389438648708,-0.0251256278716028,
,,,0.1291666639,0.0195414564223029,-0.0251256278716028,
,,,0.13020833056,0.0200439689797349,-0.0251256278716028,
,,,0.13124999722,0.020546481537167,-0.0251256278716028,
,,,0.13229166388,0.021048994094599,-0.0251256278716028,
,,,0.13333333054,0.0216771347913891,-0.0251256278716028,
,,,0.1343749972,0.0221796473488212,-0.0251256278716028,
,,,0.13541666386,0.0226821599062532,-0.0263819092651829,
,,,0.13645833052,0.0233103006030433,-0.0251256278716028,
,,,0.13749999718,0.0239384412998334,-0.0251256278716028,
